Block ID,Device ID,Timestamp,AHT10 Temperature,AHT10 Humidity,DS18B20 Temperature,Light level,Soil moisture,TTN time,Confirmation time,Response time,Explorer URL,Confirmed
0xa7a74932f6bfa0538bae79fb881aafa1e30a37941f15e4527e0203de139015ea,device-esp32-tfe,2024-12-01T17:34:53.530822,25,65,22,60,15,2024-12-01T17:34:53.024167,2024-12-01T17:34:53.766907,0.74,https://explorer.shimmer.network/testnet/block/0xa7a74932f6bfa0538bae79fb881aafa1e30a37941f15e4527e0203de139015ea,True
0x56dc28bdefed35977c0215ef1d2a896d90cfb23d146e82322fabfd356b0d3a94,device-esp32-tfe,2024-12-01T17:35:09.500877,25,65,22,60,15,2024-12-01T17:35:09.331610,2024-12-01T17:35:09.649901,0.32,https://explorer.shimmer.network/testnet/block/0x56dc28bdefed35977c0215ef1d2a896d90cfb23d146e82322fabfd356b0d3a94,True
0xb6679cee46848d9733129999ef3e9124697bb538002df418e85e2f5596a9e96b,device-esp32-tfe,2024-12-01T17:35:25.906824,25,65,22,60,15,2024-12-01T17:35:25.630257,2024-12-01T17:35:26.147262,0.52,https://explorer.shimmer.network/testnet/block/0xb6679cee46848d9733129999ef3e9124697bb538002df418e85e2f5596a9e96b,True
0x51e8d7ff0a418e3f7a7d0ee0a5d94b140da168891748b4875431c029c89f0daf,device-esp32-tfe,2024-12-01T17:35:43.680676,25,65,22,60,15,2024-12-01T17:35:41.932674,2024-12-01T17:35:44.082105,2.15,https://explorer.shimmer.network/testnet/block/0x51e8d7ff0a418e3f7a7d0ee0a5d94b140da168891748b4875431c029c89f0daf,True
0x9f1dba5d31aea63e0d9a3786698614ffff444ce8a1438af56c5540621eb2660d,device-esp32-tfe,2024-12-01T17:35:58.773970,25,65,22,60,15,2024-12-01T17:35:58.231706,2024-12-01T17:35:58.932422,0.70,https://explorer.shimmer.network/testnet/block/0x9f1dba5d31aea63e0d9a3786698614ffff444ce8a1438af56c5540621eb2660d,True
0xd349bdb79433db15eb7cf27ac92e1931ccb87259b19c211d2b201d8b9c41fdd0,device-esp32-tfe,2024-12-01T17:36:14.894269,25,65,22,60,15,2024-12-01T17:36:14.528166,2024-12-01T17:36:15.027688,0.50,https://explorer.shimmer.network/testnet/block/0xd349bdb79433db15eb7cf27ac92e1931ccb87259b19c211d2b201d8b9c41fdd0,True
0x967b40013b449ce80a2d658f0c87f28e0d828dff71a2643b8725f83813373a51,device-esp32-tfe,2024-12-01T17:36:31.596274,25,65,22,60,15,2024-12-01T17:36:30.832646,2024-12-01T17:36:31.732612,0.90,https://explorer.shimmer.network/testnet/block/0x967b40013b449ce80a2d658f0c87f28e0d828dff71a2643b8725f83813373a51,True
0x420fcf587e338f61eadf9b6aff6431f90c280b225133ee4776cb32911eb3ed8d,device-esp32-tfe,2024-12-01T17:36:47.725121,25,65,22,60,15,2024-12-01T17:36:47.153054,2024-12-01T17:36:47.972589,0.82,https://explorer.shimmer.network/testnet/block/0x420fcf587e338f61eadf9b6aff6431f90c280b225133ee4776cb32911eb3ed8d,True
0x03006d50147e2738c9623f47e1e36226cc6be92a3a2139e9c5ae9185b8a66f89,device-esp32-tfe,2024-12-01T17:37:04.386296,25,65,22,60,15,2024-12-01T17:37:03.440400,2024-12-01T17:37:04.649252,1.21,https://explorer.shimmer.network/testnet/block/0x03006d50147e2738c9623f47e1e36226cc6be92a3a2139e9c5ae9185b8a66f89,True
0x59ee015135b948182b62f29f6d8438bbacb9f9350e40c711c394b2926abd9fa3,device-esp32-tfe,2024-12-01T17:37:21.159605,25,65,22,60,15,2024-12-01T17:37:19.737627,2024-12-01T17:37:21.360602,1.62,https://explorer.shimmer.network/testnet/block/0x59ee015135b948182b62f29f6d8438bbacb9f9350e40c711c394b2926abd9fa3,True
0xce0f3ed7b302f64cb9c057bcfc6cc79a7c0e6cf9878fdd87b45f96e94348fb2d,device-esp32-tfe,2024-12-01T17:37:42.951814,25,65,22,60,15,2024-12-01T17:37:42.179053,2024-12-01T17:37:43.218838,1.04,https://explorer.shimmer.network/testnet/block/0xce0f3ed7b302f64cb9c057bcfc6cc79a7c0e6cf9878fdd87b45f96e94348fb2d,True
0x31056220489017325748b35889441c1ba9a2540edababb3323c0f552376ecf6e,device-esp32-tfe,2024-12-01T17:37:59.286464,25,65,22,60,15,2024-12-01T17:37:58.493193,2024-12-01T17:37:59.420014,0.93,https://explorer.shimmer.network/testnet/block/0x31056220489017325748b35889441c1ba9a2540edababb3323c0f552376ecf6e,True
0x0bfa4ad9a351c36325b254a24e77221ce92ccfd77131b342dfa6bb2dd95c6b35,device-esp32-tfe,2024-12-01T17:38:16.383566,25,65,22,60,15,2024-12-01T17:38:14.768624,2024-12-01T17:38:16.540734,1.77,https://explorer.shimmer.network/testnet/block/0x0bfa4ad9a351c36325b254a24e77221ce92ccfd77131b342dfa6bb2dd95c6b35,True
0x897c580cfac2da3a2c1fd0287ee0fd0b5c47386d21392f8f41754c2c84bf176f,device-esp32-tfe,2024-12-01T17:38:31.560489,25,65,22,60,15,2024-12-01T17:38:31.089811,2024-12-01T17:38:31.702539,0.61,https://explorer.shimmer.network/testnet/block/0x897c580cfac2da3a2c1fd0287ee0fd0b5c47386d21392f8f41754c2c84bf176f,True
0xc551a57eb29d65eded719a9f2a585c75703df17f4a91f34705ffdff9219c6872,device-esp32-tfe,2024-12-01T17:38:48.457921,25,65,22,60,15,2024-12-01T17:38:47.380133,2024-12-01T17:38:48.712798,1.33,https://explorer.shimmer.network/testnet/block/0xc551a57eb29d65eded719a9f2a585c75703df17f4a91f34705ffdff9219c6872,True
0xe553fce90fd9b37a61040b62b3430df58bc0aff6a520c1784c2312f33d893c27,device-esp32-tfe,2024-12-01T17:39:04.251967,25,65,22,60,15,2024-12-01T17:39:03.679578,2024-12-01T17:39:04.399547,0.72,https://explorer.shimmer.network/testnet/block/0xe553fce90fd9b37a61040b62b3430df58bc0aff6a520c1784c2312f33d893c27,True
0xd89240374c6b9883b684e797bb9fc009f2f39f62d9dcef9ec1e899df24694497,device-esp32-tfe,2024-12-01T17:39:20.752892,25,65,22,60,15,2024-12-01T17:39:19.976691,2024-12-01T17:39:20.924279,0.95,https://explorer.shimmer.network/testnet/block/0xd89240374c6b9883b684e797bb9fc009f2f39f62d9dcef9ec1e899df24694497,True
0x65f15af28d43208378d83516d276cb721355778c90c5b8ea93003cab0f8af223,device-esp32-tfe,2024-12-01T17:39:37.060105,25,65,22,60,15,2024-12-01T17:39:36.280702,2024-12-01T17:39:37.247566,0.97,https://explorer.shimmer.network/testnet/block/0x65f15af28d43208378d83516d276cb721355778c90c5b8ea93003cab0f8af223,True
0x9b2c42ac04ccadd59461256e253626f207d6a338946753dc3588add00a190951,device-esp32-tfe,2024-12-01T17:39:53.663423,25,65,22,60,15,2024-12-01T17:39:52.578207,2024-12-01T17:39:53.820392,1.24,https://explorer.shimmer.network/testnet/block/0x9b2c42ac04ccadd59461256e253626f207d6a338946753dc3588add00a190951,True
0x356d0cdbe4981e1332e215c21941e1d58751da49a79280f994322babe3b0c798,device-esp32-tfe,2024-12-01T17:40:09.095413,25,65,22,60,15,2024-12-01T17:40:08.890181,2024-12-01T17:40:09.218085,0.33,https://explorer.shimmer.network/testnet/block/0x356d0cdbe4981e1332e215c21941e1d58751da49a79280f994322babe3b0c798,True
0x4181a5c98db75011ddfd665395a4bb4e439d139e1a8fa93fced3f9482ca74605,device-esp32-tfe,2024-12-01T17:40:25.631355,25,65,22,60,15,2024-12-01T17:40:25.182200,2024-12-01T17:40:25.879499,0.70,https://explorer.shimmer.network/testnet/block/0x4181a5c98db75011ddfd665395a4bb4e439d139e1a8fa93fced3f9482ca74605,True
0xef2d51f5db426f63abcc941d7c6c8b566539d4d7fff5b6c2527d497eb8a40bee,device-esp32-tfe,2024-12-01T17:40:41.796236,25,65,22,60,15,2024-12-01T17:40:41.473351,2024-12-01T17:40:42.050226,0.58,https://explorer.shimmer.network/testnet/block/0xef2d51f5db426f63abcc941d7c6c8b566539d4d7fff5b6c2527d497eb8a40bee,True
0x907a16a0f2d8399e753207748c00604bbf81756158408fd87c79f08299512988,device-esp32-tfe,2024-12-01T17:40:58.916007,25,65,22,60,15,2024-12-01T17:40:57.784564,2024-12-01T17:40:59.158401,1.37,https://explorer.shimmer.network/testnet/block/0x907a16a0f2d8399e753207748c00604bbf81756158408fd87c79f08299512988,True
0xef4e14311ac84419f6539a79503af51069d6d396e4560bcec93216b150b9b85c,device-esp32-tfe,2024-12-01T17:41:14.398198,25,65,22,60,15,2024-12-01T17:41:14.081391,2024-12-01T17:41:14.655399,0.57,https://explorer.shimmer.network/testnet/block/0xef4e14311ac84419f6539a79503af51069d6d396e4560bcec93216b150b9b85c,True
0x327357e5a2b3f83f70b49eda7986f112dc36e9cfb4579c660a330d2c971b574a,device-esp32-tfe,2024-12-01T17:41:32.271852,25,65,22,60,15,2024-12-01T17:41:30.372235,2024-12-01T17:41:32.405883,2.03,https://explorer.shimmer.network/testnet/block/0x327357e5a2b3f83f70b49eda7986f112dc36e9cfb4579c660a330d2c971b574a,True
0xd59c817614b48fb2cca6d05ab6599f9d07697f5d9637cdd2361b0cee1521a44b,device-esp32-tfe,2024-12-01T17:41:47.709511,25,65,22,60,15,2024-12-01T17:41:46.717983,2024-12-01T17:41:47.948456,1.23,https://explorer.shimmer.network/testnet/block/0xd59c817614b48fb2cca6d05ab6599f9d07697f5d9637cdd2361b0cee1521a44b,True
0xcb806dc209d368a6e579f3ab5e5eaab79e6d48b3c1282131ac14c36f8671eac2,device-esp32-tfe,2024-12-01T17:42:03.360771,25,65,22,60,15,2024-12-01T17:42:02.982966,2024-12-01T17:42:03.509109,0.53,https://explorer.shimmer.network/testnet/block/0xcb806dc209d368a6e579f3ab5e5eaab79e6d48b3c1282131ac14c36f8671eac2,True
0xb27da33d12b9ec3c8b0a5dc05e54cdd403933581aae7e73f1997c2ffdf2fc075,device-esp32-tfe,2024-12-01T17:42:19.634022,25,65,22,60,15,2024-12-01T17:42:19.276913,2024-12-01T17:42:19.760034,0.48,https://explorer.shimmer.network/testnet/block/0xb27da33d12b9ec3c8b0a5dc05e54cdd403933581aae7e73f1997c2ffdf2fc075,True
0x14f77ed37e8b3cf7e2cb1919d6506b7eda16f3bf34440620f02fd0538abf9480,device-esp32-tfe,2024-12-01T17:42:36.032532,25,65,22,60,15,2024-12-01T17:42:35.582682,2024-12-01T17:42:36.210325,0.63,https://explorer.shimmer.network/testnet/block/0x14f77ed37e8b3cf7e2cb1919d6506b7eda16f3bf34440620f02fd0538abf9480,True
0xed08680779bac7cf11944e1d5e682ae729857c0b05e5e771a2d99a1216fb2932,device-esp32-tfe,2024-12-01T17:42:58.372943,25,65,22,60,15,2024-12-01T17:42:58.034290,2024-12-01T17:42:58.674648,0.64,https://explorer.shimmer.network/testnet/block/0xed08680779bac7cf11944e1d5e682ae729857c0b05e5e771a2d99a1216fb2932,True
0xfceb5fa24fa6a2b3eb76d3aa9bfb032d8b353b82551514061bec69b735e2ca8a,device-esp32-tfe,2024-12-01T17:43:14.953857,25,65,22,60,15,2024-12-01T17:43:14.320925,2024-12-01T17:43:15.190462,0.87,https://explorer.shimmer.network/testnet/block/0xfceb5fa24fa6a2b3eb76d3aa9bfb032d8b353b82551514061bec69b735e2ca8a,True
0xa2fdb3a449937e051d64c3d662e0da72533f643e876eae878ea331aaa5011d6e,device-esp32-tfe,2024-12-01T17:43:30.894430,25,65,22,60,15,2024-12-01T17:43:30.628834,2024-12-01T17:43:31.111319,0.48,https://explorer.shimmer.network/testnet/block/0xa2fdb3a449937e051d64c3d662e0da72533f643e876eae878ea331aaa5011d6e,True
0x5cbc99981d1c192648d38b280c6e3f465f4f3992fbb7f6905b5007279da5f808,device-esp32-tfe,2024-12-01T17:43:47.527961,25,65,22,60,15,2024-12-01T17:43:46.923126,2024-12-01T17:43:47.670835,0.75,https://explorer.shimmer.network/testnet/block/0x5cbc99981d1c192648d38b280c6e3f465f4f3992fbb7f6905b5007279da5f808,True
0x1efc60eb55cd128d7aec0c1bdabcf462feb2ac3fd9ef163764d5c92bff64550a,device-esp32-tfe,2024-12-01T17:44:04.486332,25,65,22,60,15,2024-12-01T17:44:03.230597,2024-12-01T17:44:04.659800,1.43,https://explorer.shimmer.network/testnet/block/0x1efc60eb55cd128d7aec0c1bdabcf462feb2ac3fd9ef163764d5c92bff64550a,True
0xa7fcdcf511dc23d3d1bc4f24e92c08b51a7776916d42bb31ed43b79b7bca6706,device-esp32-tfe,2024-12-01T17:44:20.518637,25,65,22,60,15,2024-12-01T17:44:19.528349,2024-12-01T17:44:20.665197,1.14,https://explorer.shimmer.network/testnet/block/0xa7fcdcf511dc23d3d1bc4f24e92c08b51a7776916d42bb31ed43b79b7bca6706,True
0xae346490de9adf4009b2c69165617139fed7b5dd83202b9b2d788abdce24ec9d,device-esp32-tfe,2024-12-01T17:44:36.103498,25,65,22,60,15,2024-12-01T17:44:35.830634,2024-12-01T17:44:36.280137,0.45,https://explorer.shimmer.network/testnet/block/0xae346490de9adf4009b2c69165617139fed7b5dd83202b9b2d788abdce24ec9d,True
0xf84564d690c93e3616c63b363719dbf1a548c199ce15a85929be99728832bb24,device-esp32-tfe,2024-12-01T17:44:52.438947,25,65,22,60,15,2024-12-01T17:44:52.131395,2024-12-01T17:44:52.685256,0.55,https://explorer.shimmer.network/testnet/block/0xf84564d690c93e3616c63b363719dbf1a548c199ce15a85929be99728832bb24,True
0x17f92feb17aebbdf0f1e6253ccc335e5e7b1d48a6bc5dcfc82c4e5c2bdf75f0f,device-esp32-tfe,2024-12-01T17:45:08.664769,25,65,22,60,15,2024-12-01T17:45:08.429382,2024-12-01T17:45:08.836378,0.41,https://explorer.shimmer.network/testnet/block/0x17f92feb17aebbdf0f1e6253ccc335e5e7b1d48a6bc5dcfc82c4e5c2bdf75f0f,True
0xfb463d7c9b7518d0b4a7557fee37161735acd7952c1e21faafaf318151dc0876,device-esp32-tfe,2024-12-01T17:45:28.218059,25,65,22,60,15,2024-12-01T17:45:24.728478,2024-12-01T17:45:28.360613,3.63,https://explorer.shimmer.network/testnet/block/0xfb463d7c9b7518d0b4a7557fee37161735acd7952c1e21faafaf318151dc0876,True
0xc220a6353d6ad34805fb501507d03d2eee7a4946784404c4109c30c2e780efca,device-esp32-tfe,2024-12-01T17:45:41.664349,25,65,22,60,15,2024-12-01T17:45:41.023662,2024-12-01T17:45:41.960298,0.94,https://explorer.shimmer.network/testnet/block/0xc220a6353d6ad34805fb501507d03d2eee7a4946784404c4109c30c2e780efca,True
0x0beb9512954c0ea6a24f5aaf1dcf4a340f3513f06e4e57d2b46a95316593754e,device-esp32-tfe,2024-12-01T17:45:58.638344,25,65,22,60,15,2024-12-01T17:45:57.335485,2024-12-01T17:45:58.798877,1.46,https://explorer.shimmer.network/testnet/block/0x0beb9512954c0ea6a24f5aaf1dcf4a340f3513f06e4e57d2b46a95316593754e,True
0xc4b16d85cafce5b60c8c840fc9486a1cc3b35b538e02c361edab59ece34ad479,device-esp32-tfe,2024-12-01T17:46:13.954525,25,65,22,60,15,2024-12-01T17:46:13.631299,2024-12-01T17:46:14.198727,0.57,https://explorer.shimmer.network/testnet/block/0xc4b16d85cafce5b60c8c840fc9486a1cc3b35b538e02c361edab59ece34ad479,True
0xb55e2554c87b4709232698d7737c8a574ed4c59df04d8f141d511718c30ff14e,device-esp32-tfe,2024-12-01T17:46:30.481780,25,65,22,60,15,2024-12-01T17:46:29.933337,2024-12-01T17:46:30.658208,0.72,https://explorer.shimmer.network/testnet/block/0xb55e2554c87b4709232698d7737c8a574ed4c59df04d8f141d511718c30ff14e,True
0x6e8d9e68c5892cb071dea9cf8a12315b4023b4b33968ef4850249fbda8cc8636,device-esp32-tfe,2024-12-01T17:46:50.060980,25,65,22,60,15,2024-12-01T17:46:46.227494,2024-12-01T17:46:50.207958,3.98,https://explorer.shimmer.network/testnet/block/0x6e8d9e68c5892cb071dea9cf8a12315b4023b4b33968ef4850249fbda8cc8636,True
0x9c74815c62adc070c12029f3cab5f772b6473f98379e82e8e154a10b654854ae,device-esp32-tfe,2024-12-01T17:47:02.735278,25,65,22,60,15,2024-12-01T17:47:02.535357,2024-12-01T17:47:02.963872,0.43,https://explorer.shimmer.network/testnet/block/0x9c74815c62adc070c12029f3cab5f772b6473f98379e82e8e154a10b654854ae,True
0x7a2673faaed65f1dda00d4ce06f5c0f09da1d62a43cd7bc3c55219bf39cf0c7e,device-esp32-tfe,2024-12-01T17:47:19.218271,25,65,22,60,15,2024-12-01T17:47:18.836341,2024-12-01T17:47:19.510936,0.67,https://explorer.shimmer.network/testnet/block/0x7a2673faaed65f1dda00d4ce06f5c0f09da1d62a43cd7bc3c55219bf39cf0c7e,True
0x799f6eed9bd34e7a15cd8b38fca1f4727fa11220a485d1066d1e3c4c4206ec1d,device-esp32-tfe,2024-12-01T17:47:36.757935,25,65,22,60,15,2024-12-01T17:47:35.133398,2024-12-01T17:47:36.909919,1.78,https://explorer.shimmer.network/testnet/block/0x799f6eed9bd34e7a15cd8b38fca1f4727fa11220a485d1066d1e3c4c4206ec1d,True
0x057d75ab65ace53b0c1d30c57d3d42c02da199bba242df87b0eb4acabd7afb5a,device-esp32-tfe,2024-12-01T17:47:53.491455,25,65,22,60,15,2024-12-01T17:47:51.438257,2024-12-01T17:47:53.706825,2.27,https://explorer.shimmer.network/testnet/block/0x057d75ab65ace53b0c1d30c57d3d42c02da199bba242df87b0eb4acabd7afb5a,True
0x3f1c12e39b48a9d8ecb7a7622cdd80538957bf3d6f6db991d27d0c07f28ff8b7,device-esp32-tfe,2024-12-01T17:48:14.608009,25,65,22,60,15,2024-12-01T17:48:13.868850,2024-12-01T17:48:14.784484,0.92,https://explorer.shimmer.network/testnet/block/0x3f1c12e39b48a9d8ecb7a7622cdd80538957bf3d6f6db991d27d0c07f28ff8b7,True
0x528655010269db379018587877963cbd983ec8912d18b045c2bdd49a76d32cb3,device-esp32-tfe,2024-12-01T17:48:30.634908,25,65,22,60,15,2024-12-01T17:48:30.182460,2024-12-01T17:48:30.795948,0.61,https://explorer.shimmer.network/testnet/block/0x528655010269db379018587877963cbd983ec8912d18b045c2bdd49a76d32cb3,True
0x74154770cdb26783bc9acadfb986cba8ed7e03d2004141f9bdb089bd646e2bc2,device-esp32-tfe,2024-12-01T17:48:46.849145,25,65,22,60,15,2024-12-01T17:48:46.475667,2024-12-01T17:48:47.017701,0.54,https://explorer.shimmer.network/testnet/block/0x74154770cdb26783bc9acadfb986cba8ed7e03d2004141f9bdb089bd646e2bc2,True
0xb6de6462007fa586417a3d7e5b44fddf5b611bc398058cb04c0afa22f4ca0558,device-esp32-tfe,2024-12-01T17:49:03.077952,25,65,22,60,15,2024-12-01T17:49:02.776819,2024-12-01T17:49:03.208529,0.43,https://explorer.shimmer.network/testnet/block/0xb6de6462007fa586417a3d7e5b44fddf5b611bc398058cb04c0afa22f4ca0558,True
0xb9e7bd203292e738041e9fec752312cefaa5a15e72950fe8798c2e5e1e448434,device-esp32-tfe,2024-12-01T17:49:19.968745,25,65,22,60,15,2024-12-01T17:49:19.075119,2024-12-01T17:49:20.119045,1.04,https://explorer.shimmer.network/testnet/block/0xb9e7bd203292e738041e9fec752312cefaa5a15e72950fe8798c2e5e1e448434,True
0x170e29360fb4ff5bec8eb0a268a1ee52d3e09c9e1404e20bb04cdf01fbb7b52b,device-esp32-tfe,2024-12-01T17:49:35.764249,25,65,22,60,15,2024-12-01T17:49:35.380427,2024-12-01T17:49:37.036333,1.66,https://explorer.shimmer.network/testnet/block/0x170e29360fb4ff5bec8eb0a268a1ee52d3e09c9e1404e20bb04cdf01fbb7b52b,True
0xe08b9dd36289656c4e5fd471b6ed15968ccf1053df9ef58d4d72d406ce423361,device-esp32-tfe,2024-12-01T17:49:52.248466,25,65,22,60,15,2024-12-01T17:49:51.670780,2024-12-01T17:49:52.486948,0.82,https://explorer.shimmer.network/testnet/block/0xe08b9dd36289656c4e5fd471b6ed15968ccf1053df9ef58d4d72d406ce423361,True
0x75a19322171b0c580d36e611c3b8a906d5d84b38353af9b03e70c6666030d8bc,device-esp32-tfe,2024-12-01T17:50:08.471042,25,65,22,60,15,2024-12-01T17:50:07.981575,2024-12-01T17:50:08.735217,0.75,https://explorer.shimmer.network/testnet/block/0x75a19322171b0c580d36e611c3b8a906d5d84b38353af9b03e70c6666030d8bc,True
0xb2562eae543a9425899ffb734e5204f5095acf68e87702733d8abb6cbe5d478f,device-esp32-tfe,2024-12-01T17:50:25.659518,25,65,22,60,15,2024-12-01T17:50:24.278231,2024-12-01T17:50:25.917513,1.64,https://explorer.shimmer.network/testnet/block/0xb2562eae543a9425899ffb734e5204f5095acf68e87702733d8abb6cbe5d478f,True
0xdf3edeb2060e704ab7d6c57b4ea22d7c1cb863e5416e37c742fe432a445b4bff,device-esp32-tfe,2024-12-01T17:50:41.796385,25,65,22,60,15,2024-12-01T17:50:40.580447,2024-12-01T17:50:42.043510,1.46,https://explorer.shimmer.network/testnet/block/0xdf3edeb2060e704ab7d6c57b4ea22d7c1cb863e5416e37c742fe432a445b4bff,True
0xe83eeb606e32e2032d4b9ed55bfe1b38d85e2152ac1692e48169d614fecce4f6,device-esp32-tfe,2024-12-01T17:50:57.325481,25,65,22,60,15,2024-12-01T17:50:56.883860,2024-12-01T17:50:57.570764,0.69,https://explorer.shimmer.network/testnet/block/0xe83eeb606e32e2032d4b9ed55bfe1b38d85e2152ac1692e48169d614fecce4f6,True
0xa5536eaf62bf9f090a9b456b9d993ffdfd55ff8b1351119c890eadfc0900b9f4,device-esp32-tfe,2024-12-01T17:51:15.989583,25,65,22,60,15,2024-12-01T17:51:13.172602,2024-12-01T17:51:16.184934,3.01,https://explorer.shimmer.network/testnet/block/0xa5536eaf62bf9f090a9b456b9d993ffdfd55ff8b1351119c890eadfc0900b9f4,True
0x190f7b38b7acbbe5afe6eb639aefa260256117e9eaac144356d8038c62fa72de,device-esp32-tfe,2024-12-01T17:51:29.938253,25,65,22,60,15,2024-12-01T17:51:29.487726,2024-12-01T17:51:30.086446,0.60,https://explorer.shimmer.network/testnet/block/0x190f7b38b7acbbe5afe6eb639aefa260256117e9eaac144356d8038c62fa72de,True
