Block ID,Device ID,Timestamp,AHT10 Temperature,AHT10 Humidity,DS18B20 Temperature,Light level,Soil moisture,TTN time,Confirmation time,Response time,Explorer URL,Confirmed
0x3b4a75363e379519532a29f71d53d283118ba008c29ad64011512d34f209e863,device-esp32-tfe,2024-12-06T19:57:58.010401,13.81,77.97,13.93,0.0,33.0,2024-12-06T19:57:57.343009,2024-12-06T19:57:58.124335,0.78,https://explorer.shimmer.network/testnet/block/0x3b4a75363e379519532a29f71d53d283118ba008c29ad64011512d34f209e863,True
0x63f22ffd836233d241340dc1058c3892d42b4804f9fc0b79519991b8bedba515,device-esp32-tfe,2024-12-06T19:58:35.414963,13.8,77.98,13.68,0.0,33.0,2024-12-06T19:58:33.974231,2024-12-06T19:58:35.540455,1.57,https://explorer.shimmer.network/testnet/block/0x63f22ffd836233d241340dc1058c3892d42b4804f9fc0b79519991b8bedba515,True
0xee016009226f416459e91b9d55fe0e410c159855a3cd7ff9880f216643735b39,device-esp32-tfe,2024-12-06T19:59:10.905355,13.78,77.81,13.93,0.0,33.0,2024-12-06T19:59:09.502753,2024-12-06T19:59:11.042724,1.54,https://explorer.shimmer.network/testnet/block/0xee016009226f416459e91b9d55fe0e410c159855a3cd7ff9880f216643735b39,True
0xb669edd429f37552e74f1ce997a6c0535045e66191bf43aa1308f2fcee45649c,device-esp32-tfe,2024-12-06T20:00:27.975063,13.76,78.04,13.75,0.0,33.0,2024-12-06T20:00:24.949712,2024-12-06T20:00:28.131213,3.18,https://explorer.shimmer.network/testnet/block/0xb669edd429f37552e74f1ce997a6c0535045e66191bf43aa1308f2fcee45649c,True
0x88f0ade321db64bd02657db4dbccf8a4757e97bffdb4f242aa47a71490814612,device-esp32-tfe,2024-12-06T20:01:02.515516,13.76,78.01,13.87,0.0,33.0,2024-12-06T20:01:00.540035,2024-12-06T20:01:02.624539,2.08,https://explorer.shimmer.network/testnet/block/0x88f0ade321db64bd02657db4dbccf8a4757e97bffdb4f242aa47a71490814612,True
0x191eea5c690fa01877ff9ee70419a370bb7a83ca3c52003cc3092143eaed0856,device-esp32-tfe,2024-12-06T20:01:37.438741,13.74,77.88,13.93,0.0,33.0,2024-12-06T20:01:35.553201,2024-12-06T20:01:37.547145,1.99,https://explorer.shimmer.network/testnet/block/0x191eea5c690fa01877ff9ee70419a370bb7a83ca3c52003cc3092143eaed0856,True
0x6c56d341aacabb0ce83b1bd6de492e64684a58ac2695a16c767dea08d5ee159f,device-esp32-tfe,2024-12-06T20:02:13.786989,13.73,77.85,13.81,0.0,33.0,2024-12-06T20:02:12.818835,2024-12-06T20:02:13.925488,1.11,https://explorer.shimmer.network/testnet/block/0x6c56d341aacabb0ce83b1bd6de492e64684a58ac2695a16c767dea08d5ee159f,True
0xd11a0a0fe0caadf1befa588726b721f93fc317643ef3e1332795e578fad345ac,device-esp32-tfe,2024-12-06T20:02:50.340070,13.71,77.98,13.81,0.0,33.0,2024-12-06T20:02:49.721900,2024-12-06T20:02:50.467287,0.75,https://explorer.shimmer.network/testnet/block/0xd11a0a0fe0caadf1befa588726b721f93fc317643ef3e1332795e578fad345ac,True
0xf6fa2eccb4691f5e02948e462fb139c6ed63eb8b00a4db07ee65fd1b70db4b7b,device-esp32-tfe,2024-12-06T20:03:31.461712,13.7,77.83,13.87,0.0,33.0,2024-12-06T20:03:30.732158,2024-12-06T20:03:31.576122,0.84,https://explorer.shimmer.network/testnet/block/0xf6fa2eccb4691f5e02948e462fb139c6ed63eb8b00a4db07ee65fd1b70db4b7b,True
0xb9f81773222a402e4b9ba0ed5afebca597c40421707ff9193fbbadcbe92b81b7,device-esp32-tfe,2024-12-06T20:04:07.640101,13.69,77.89,13.75,0.0,33.0,2024-12-06T20:04:07.267313,2024-12-06T20:04:07.754967,0.49,https://explorer.shimmer.network/testnet/block/0xb9f81773222a402e4b9ba0ed5afebca597c40421707ff9193fbbadcbe92b81b7,True
0xbfcc5ff2720d7273f0aa62323a8005336fd529d5174ed46ba57fbbf59141b659,device-esp32-tfe,2024-12-06T20:04:48.823976,13.68,77.87,13.87,0.0,33.0,2024-12-06T20:04:48.117589,2024-12-06T20:04:48.951542,0.83,https://explorer.shimmer.network/testnet/block/0xbfcc5ff2720d7273f0aa62323a8005336fd529d5174ed46ba57fbbf59141b659,True
0x1678f862653f80bb9aefc82558c16c5e94c8413b87aa72fad2cf2a46d0944476,device-esp32-tfe,2024-12-06T20:05:23.506222,13.67,77.87,13.68,0.0,33.0,2024-12-06T20:05:22.470943,2024-12-06T20:05:23.619900,1.15,https://explorer.shimmer.network/testnet/block/0x1678f862653f80bb9aefc82558c16c5e94c8413b87aa72fad2cf2a46d0944476,True
0xf858c7d758653b089fa029409511798c37ad238c8cd3eeaa40511a57b5db1f69,device-esp32-tfe,2024-12-06T20:06:00.632663,13.67,77.97,13.87,0.0,33.0,2024-12-06T20:05:57.085549,2024-12-06T20:06:00.753889,3.67,https://explorer.shimmer.network/testnet/block/0xf858c7d758653b089fa029409511798c37ad238c8cd3eeaa40511a57b5db1f69,True
0x7e4f6e080f7646954c78759bf94c346013089a044d776a5914063745305aa571,device-esp32-tfe,2024-12-06T20:06:33.937278,13.66,77.76,13.81,0.0,33.0,2024-12-06T20:06:33.366664,2024-12-06T20:06:34.064765,0.7,https://explorer.shimmer.network/testnet/block/0x7e4f6e080f7646954c78759bf94c346013089a044d776a5914063745305aa571,True
0x4e9b6ddbb35b26efbfc4fcfe42f28ae881d6a6244de370d894b1a5461c01ce46,device-esp32-tfe,2024-12-06T20:07:14.471875,13.64,77.87,13.75,0.0,33.0,2024-12-06T20:07:12.728369,2024-12-06T20:07:14.575586,1.85,https://explorer.shimmer.network/testnet/block/0x4e9b6ddbb35b26efbfc4fcfe42f28ae881d6a6244de370d894b1a5461c01ce46,True
0xa472fc0ac5b23a84426489ef8de194be7f62cac2126094b2b97c362bbed4dc5f,device-esp32-tfe,2024-12-06T20:09:01.995823,13.63,77.9,13.87,0.0,33.0,2024-12-06T20:09:01.302022,2024-12-06T20:09:02.120050,0.82,https://explorer.shimmer.network/testnet/block/0xa472fc0ac5b23a84426489ef8de194be7f62cac2126094b2b97c362bbed4dc5f,True
0x39176ce97d3a75466840a2908bca11ef629d602560ae9c097565c239e6887a70,device-esp32-tfe,2024-12-06T20:09:36.680334,13.6,77.91,13.81,0.0,33.0,2024-12-06T20:09:36.262393,2024-12-06T20:09:36.798316,0.54,https://explorer.shimmer.network/testnet/block/0x39176ce97d3a75466840a2908bca11ef629d602560ae9c097565c239e6887a70,True
0x553d6ebf5812ea0bdc4d04f4bead66284fee4048acd08e832976f638302158d5,device-esp32-tfe,2024-12-06T20:10:18.036330,13.6,78.04,13.75,0.0,33.0,2024-12-06T20:10:16.579152,2024-12-06T20:10:18.172982,1.59,https://explorer.shimmer.network/testnet/block/0x553d6ebf5812ea0bdc4d04f4bead66284fee4048acd08e832976f638302158d5,True
0x51e5f9705df1633d3294e6b08615bbfe725c3681928a0a562c2ac2a55e070f35,device-esp32-tfe,2024-12-06T20:10:56.737881,13.59,78.18,13.81,0.0,33.0,2024-12-06T20:10:55.276454,2024-12-06T20:10:56.845961,1.57,https://explorer.shimmer.network/testnet/block/0x51e5f9705df1633d3294e6b08615bbfe725c3681928a0a562c2ac2a55e070f35,True
0x0e28861ecd7198245178e07105b2c8c6d75d889186771c5f4ca2d75dc671e5bc,device-esp32-tfe,2024-12-06T20:11:31.607731,13.58,77.91,13.87,0.0,33.0,2024-12-06T20:11:30.280780,2024-12-06T20:11:31.706995,1.43,https://explorer.shimmer.network/testnet/block/0x0e28861ecd7198245178e07105b2c8c6d75d889186771c5f4ca2d75dc671e5bc,True
0x1ee5f69721516abf4eb01889b48faff231cc07ee30a67b9bf90d6a772f9f82f8,device-esp32-tfe,2024-12-06T20:12:13.200002,13.58,78.01,13.87,0.0,33.0,2024-12-06T20:12:11.825799,2024-12-06T20:12:13.314962,1.49,https://explorer.shimmer.network/testnet/block/0x1ee5f69721516abf4eb01889b48faff231cc07ee30a67b9bf90d6a772f9f82f8,True
0x1a914515850f99a5417afc2dcaff5cf1566aa7e10ccbb6296fab27a8d739d343,device-esp32-tfe,2024-12-06T20:12:53.813654,13.57,78.18,13.81,0.0,33.0,2024-12-06T20:12:53.197701,2024-12-06T20:12:53.950928,0.75,https://explorer.shimmer.network/testnet/block/0x1a914515850f99a5417afc2dcaff5cf1566aa7e10ccbb6296fab27a8d739d343,True
0xd212ffb8bee3cfeaaae2055de4bd63aa44a4f78147c5204110309521847a1a6b,device-esp32-tfe,2024-12-06T20:13:32.833505,13.56,77.86,13.81,0.0,33.0,2024-12-06T20:13:30.739882,2024-12-06T20:13:32.940335,2.2,https://explorer.shimmer.network/testnet/block/0xd212ffb8bee3cfeaaae2055de4bd63aa44a4f78147c5204110309521847a1a6b,True
0x2a86437f401cc890176edfb749e5edbdb965e5bdc7ff0739945feef30c006b70,device-esp32-tfe,2024-12-06T20:14:08.595180,13.55,77.95,13.75,0.0,33.0,2024-12-06T20:14:08.074372,2024-12-06T20:14:08.716513,0.64,https://explorer.shimmer.network/testnet/block/0x2a86437f401cc890176edfb749e5edbdb965e5bdc7ff0739945feef30c006b70,True
0x220606d9f29a9893da781863c32e02548167472e3f7e4684d4be3bafc1ed00ac,device-esp32-tfe,2024-12-06T20:14:45.986079,13.54,77.99,13.75,0.0,33.0,2024-12-06T20:14:45.683276,2024-12-06T20:14:46.102995,0.42,https://explorer.shimmer.network/testnet/block/0x220606d9f29a9893da781863c32e02548167472e3f7e4684d4be3bafc1ed00ac,True
0xccf5d339358fcc28776890003b79f09c457db50a3c4a906330ad2504fb67d03c,device-esp32-tfe,2024-12-06T20:15:27.004699,13.53,78.02,13.75,0.0,33.0,2024-12-06T20:15:25.698771,2024-12-06T20:15:27.116161,1.42,https://explorer.shimmer.network/testnet/block/0xccf5d339358fcc28776890003b79f09c457db50a3c4a906330ad2504fb67d03c,True
0x0cc73ec739db5e6642f8f46c1f47a657678dfef48edf7ec84c11dc7329e984a6,device-esp32-tfe,2024-12-06T20:16:04.481696,13.52,78.05,13.87,0.0,33.0,2024-12-06T20:16:03.978262,2024-12-06T20:16:04.596101,0.62,https://explorer.shimmer.network/testnet/block/0x0cc73ec739db5e6642f8f46c1f47a657678dfef48edf7ec84c11dc7329e984a6,True
0xd2d200b5d1367038ec85bff13b939a0f6df94ed908d0aa14f2f25b665ec92322,device-esp32-tfe,2024-12-06T20:16:42.070767,13.52,77.97,13.68,0.0,33.0,2024-12-06T20:16:40.517698,2024-12-06T20:16:42.165799,1.65,https://explorer.shimmer.network/testnet/block/0xd2d200b5d1367038ec85bff13b939a0f6df94ed908d0aa14f2f25b665ec92322,True
