Block ID,Device ID,Timestamp,AHT10 Temperature,AHT10 Humidity,DS18B20 Temperature,Light level,Soil moisture,TTN time,Confirmation time,Response time,Explorer URL,Confirmed
0xf9a2f1db728066b1c28cca731582fcaca0cfc1736dc0fcf2b07487a9a716a0d2,device-esp32-tfe,2024-12-01T18:02:12.484763,25,65,22,60,15,2024-12-01T18:02:12.336064,2024-12-01T18:02:12.737296,0.40,https://explorer.shimmer.network/testnet/block/0xf9a2f1db728066b1c28cca731582fcaca0cfc1736dc0fcf2b07487a9a716a0d2,True
0x25becb20634d77223f6547f5592e48d574c62c5aae697f608a65f94d28209840,device-esp32-tfe,2024-12-01T18:02:29.181390,25,65,22,60,15,2024-12-01T18:02:28.640440,2024-12-01T18:02:29.347009,0.71,https://explorer.shimmer.network/testnet/block/0x25becb20634d77223f6547f5592e48d574c62c5aae697f608a65f94d28209840,True
0xb3f84aeedf72df33a560890efff11c1a2da0e7b78c04cc9d9d3b8dcccf2d618e,device-esp32-tfe,2024-12-01T18:02:46.101111,25,65,22,60,15,2024-12-01T18:02:44.932708,2024-12-01T18:02:46.248576,1.32,https://explorer.shimmer.network/testnet/block/0xb3f84aeedf72df33a560890efff11c1a2da0e7b78c04cc9d9d3b8dcccf2d618e,True
0x04f73c856e1cea3255be8bf8a5cc40838ccceccb2760215096937c169ed6cd85,device-esp32-tfe,2024-12-01T18:03:01.635525,25,65,22,60,15,2024-12-01T18:03:01.241365,2024-12-01T18:03:01.794676,0.55,https://explorer.shimmer.network/testnet/block/0x04f73c856e1cea3255be8bf8a5cc40838ccceccb2760215096937c169ed6cd85,True
0xe4ef37717b5c8f8fb949c5166a8f2d69b762268cc46d755c9ab1f20dba255c65,device-esp32-tfe,2024-12-01T18:03:17.790272,25,65,22,60,15,2024-12-01T18:03:17.542829,2024-12-01T18:03:18.024437,0.48,https://explorer.shimmer.network/testnet/block/0xe4ef37717b5c8f8fb949c5166a8f2d69b762268cc46d755c9ab1f20dba255c65,True
0x15877bdb519538036cddb3a0c417b2138de256a611e50abcd2769b8eb5a0f754,device-esp32-tfe,2024-12-01T18:03:34.388900,25,65,22,60,15,2024-12-01T18:03:33.847895,2024-12-01T18:03:34.516102,0.67,https://explorer.shimmer.network/testnet/block/0x15877bdb519538036cddb3a0c417b2138de256a611e50abcd2769b8eb5a0f754,True
0xf28e2352276bbd5966dba1bf5721d9e89eb2df3305cb1383d602146e169f045d,device-esp32-tfe,2024-12-01T18:03:52.387444,25,65,22,60,15,2024-12-01T18:03:50.139702,2024-12-01T18:03:52.624428,2.48,https://explorer.shimmer.network/testnet/block/0xf28e2352276bbd5966dba1bf5721d9e89eb2df3305cb1383d602146e169f045d,True
0x14e0b196beb4362115ca8f539f5be8d4211d2d863c19db8ec443a26f9927b37e,device-esp32-tfe,2024-12-01T18:04:07.275393,25,65,22,60,15,2024-12-01T18:04:06.441333,2024-12-01T18:04:07.433950,0.99,https://explorer.shimmer.network/testnet/block/0x14e0b196beb4362115ca8f539f5be8d4211d2d863c19db8ec443a26f9927b37e,True
0xacbe0a6d5df39873a720baa9f7ddced77c0a74f28f3ba820f982e2f6d92281e5,device-esp32-tfe,2024-12-01T18:04:30.094555,25,65,22,60,15,2024-12-01T18:04:28.888487,2024-12-01T18:04:30.327532,1.44,https://explorer.shimmer.network/testnet/block/0xacbe0a6d5df39873a720baa9f7ddced77c0a74f28f3ba820f982e2f6d92281e5,True
0x1035b0cbc3871fbf259ac73aeab65c89cad84faf4a0a96ef592605c80a3040ba,device-esp32-tfe,2024-12-01T18:04:46.432006,25,65,22,60,15,2024-12-01T18:04:45.182259,2024-12-01T18:04:46.736799,1.55,https://explorer.shimmer.network/testnet/block/0x1035b0cbc3871fbf259ac73aeab65c89cad84faf4a0a96ef592605c80a3040ba,True
0x07d824f475d3c82affa9bbcd530919c8faa5ed9906c0e289898edfbbb7fa4efb,device-esp32-tfe,2024-12-01T18:05:01.743075,25,65,22,60,15,2024-12-01T18:05:01.494265,2024-12-01T18:05:01.954588,0.46,https://explorer.shimmer.network/testnet/block/0x07d824f475d3c82affa9bbcd530919c8faa5ed9906c0e289898edfbbb7fa4efb,True
0x33d6027d6721ce5441991287bc1474db3b17441a726fcf3347d11a30b513ac80,device-esp32-tfe,2024-12-01T18:05:17.988348,25,65,22,60,15,2024-12-01T18:05:17.784692,2024-12-01T18:05:18.131399,0.35,https://explorer.shimmer.network/testnet/block/0x33d6027d6721ce5441991287bc1474db3b17441a726fcf3347d11a30b513ac80,True
0x9c15fb95f099a1d1eb0a3797a5d14a1d39bc446eb2b162e2c064358f05a1917c,device-esp32-tfe,2024-12-01T18:05:34.336234,25,65,22,60,15,2024-12-01T18:05:34.086238,2024-12-01T18:05:34.486711,0.40,https://explorer.shimmer.network/testnet/block/0x9c15fb95f099a1d1eb0a3797a5d14a1d39bc446eb2b162e2c064358f05a1917c,True
0x587c795d170c8e25e4dd74b021d00cb9055e0d7d91afe2841a0cf89d14f7f318,device-esp32-tfe,2024-12-01T18:05:50.582012,25,65,22,60,15,2024-12-01T18:05:50.382688,2024-12-01T18:05:50.766185,0.38,https://explorer.shimmer.network/testnet/block/0x587c795d170c8e25e4dd74b021d00cb9055e0d7d91afe2841a0cf89d14f7f318,True
0x6c134dfe686634c84835e19a0b4405f2b21587b19b3a4e054fb67f7b0cb31dda,device-esp32-tfe,2024-12-01T18:06:07.638426,25,65,22,60,15,2024-12-01T18:06:06.687833,2024-12-01T18:06:07.788529,1.10,https://explorer.shimmer.network/testnet/block/0x6c134dfe686634c84835e19a0b4405f2b21587b19b3a4e054fb67f7b0cb31dda,True
0xd552bad57a378af768f9bd032150100a4773c3a7706c134e7e94cc7fab62888c,device-esp32-tfe,2024-12-01T18:06:23.183386,25,65,22,60,15,2024-12-01T18:06:22.983077,2024-12-01T18:06:23.360912,0.38,https://explorer.shimmer.network/testnet/block/0xd552bad57a378af768f9bd032150100a4773c3a7706c134e7e94cc7fab62888c,True
0x36da1a9cd237d0531d26778b80a5773f9029b0736d0be7db3b2d49ca0deb5ab9,device-esp32-tfe,2024-12-01T18:06:39.897800,25,65,22,60,15,2024-12-01T18:06:39.287054,2024-12-01T18:06:40.063000,0.78,https://explorer.shimmer.network/testnet/block/0x36da1a9cd237d0531d26778b80a5773f9029b0736d0be7db3b2d49ca0deb5ab9,True
0xf49633b700a84f9c815194690d7e11fcbf02a51ea98681b4484787e767839019,device-esp32-tfe,2024-12-01T18:06:56.798832,25,65,22,60,15,2024-12-01T18:06:55.578916,2024-12-01T18:06:56.987682,1.41,https://explorer.shimmer.network/testnet/block/0xf49633b700a84f9c815194690d7e11fcbf02a51ea98681b4484787e767839019,True
0x6c7660fa3186d68ec6853d5a32d1a0a0856c18177afaa3453004bb6508003cab,device-esp32-tfe,2024-12-01T18:07:13.667949,25,65,22,60,15,2024-12-01T18:07:11.936895,2024-12-01T18:07:14.282015,2.35,https://explorer.shimmer.network/testnet/block/0x6c7660fa3186d68ec6853d5a32d1a0a0856c18177afaa3453004bb6508003cab,True
0x14cf153f1a3f1264bc9a8a85e7446c1443480416d1ac28dee63c47c5da1e04d2,device-esp32-tfe,2024-12-01T18:07:29.259942,25,65,22,60,15,2024-12-01T18:07:28.179264,2024-12-01T18:07:29.526289,1.35,https://explorer.shimmer.network/testnet/block/0x14cf153f1a3f1264bc9a8a85e7446c1443480416d1ac28dee63c47c5da1e04d2,True
0xb60a9e76b8f7033f7b6e323fe2d975f6809db9a4929004e9cd149f4f92ff59c2,device-esp32-tfe,2024-12-01T18:07:44.771878,25,65,22,60,15,2024-12-01T18:07:44.473636,2024-12-01T18:07:45.007592,0.53,https://explorer.shimmer.network/testnet/block/0xb60a9e76b8f7033f7b6e323fe2d975f6809db9a4929004e9cd149f4f92ff59c2,True
